continent,location,date,new_vaccinations,MediaMovelVacinados
"South America",Suriname,2020-08-21,,0.0000
"South America",Suriname,2020-08-22,,0.0000
"South America",Suriname,2020-08-23,,0.0000
"South America",Suriname,2020-08-24,,0.0000
"South America",Suriname,2020-08-25,,0.0000
"South America",Suriname,2020-08-26,,0.0000
"South America",Suriname,2020-08-27,,0.0000
"South America",Suriname,2020-08-28,,0.0000
"South America",Suriname,2020-08-29,,0.0000
"South America",Suriname,2020-08-30,,0.0000
"South America",Suriname,2020-08-31,,0.0000
"South America",Suriname,2020-09-01,,0.0000
"South America",Suriname,2020-09-02,,0.0000
"South America",Suriname,2020-09-03,,0.0000
"South America",Suriname,2020-09-04,,0.0000
"South America",Suriname,2020-09-05,,0.0000
"South America",Suriname,2020-09-06,,0.0000
"South America",Suriname,2020-09-07,,0.0000
"South America",Suriname,2020-09-08,,0.0000
"South America",Suriname,2020-09-09,,0.0000
"South America",Suriname,2020-09-10,,0.0000
"South America",Suriname,2020-09-11,,0.0000
"South America",Suriname,2020-09-12,,0.0000
"South America",Suriname,2020-09-13,,0.0000
"South America",Suriname,2020-09-14,,0.0000
"South America",Suriname,2020-09-15,,0.0000
"South America",Suriname,2020-09-16,,0.0000
"South America",Suriname,2020-09-17,,0.0000
"South America",Suriname,2020-09-18,,0.0000
"South America",Suriname,2020-09-19,,0.0000
"South America",Suriname,2020-09-20,,0.0000
"South America",Suriname,2020-09-21,,0.0000
"South America",Suriname,2020-09-22,,0.0000
"South America",Suriname,2020-09-23,,0.0000
"South America",Suriname,2020-09-24,,0.0000
"South America",Suriname,2020-09-25,,0.0000
"South America",Suriname,2020-09-26,,0.0000
"South America",Suriname,2020-09-27,,0.0000
"South America",Suriname,2020-09-28,,0.0000
"South America",Suriname,2020-09-29,,0.0000
"South America",Suriname,2020-09-30,,0.0000
"South America",Suriname,2020-10-01,,0.0000
"South America",Suriname,2020-10-02,,0.0000
"South America",Suriname,2020-10-03,,0.0000
"South America",Suriname,2020-10-04,,0.0000
"South America",Suriname,2020-10-05,,0.0000
"South America",Suriname,2020-10-06,,0.0000
"South America",Suriname,2020-10-07,,0.0000
"South America",Suriname,2020-10-08,,0.0000
"South America",Suriname,2020-10-09,,0.0000
"South America",Suriname,2020-10-10,,0.0000
"South America",Suriname,2020-10-11,,0.0000
"South America",Suriname,2020-10-12,,0.0000
"South America",Suriname,2020-10-13,,0.0000
"South America",Suriname,2020-10-14,,0.0000
"South America",Suriname,2020-10-15,,0.0000
"South America",Suriname,2020-10-16,,0.0000
"South America",Suriname,2020-10-17,,0.0000
"South America",Suriname,2020-10-18,,0.0000
"South America",Suriname,2020-10-19,,0.0000
"South America",Suriname,2020-10-20,,0.0000
"South America",Suriname,2020-10-21,,0.0000
"South America",Suriname,2020-10-22,,0.0000
"South America",Suriname,2020-10-23,,0.0000
"South America",Suriname,2020-10-24,,0.0000
"South America",Suriname,2020-10-25,,0.0000
"South America",Suriname,2020-10-26,,0.0000
"South America",Suriname,2020-10-27,,0.0000
"South America",Suriname,2020-10-28,,0.0000
"South America",Suriname,2020-10-29,,0.0000
"South America",Suriname,2020-10-30,,0.0000
"South America",Suriname,2020-10-31,,0.0000
"South America",Suriname,2020-11-01,,0.0000
"South America",Suriname,2020-11-02,,0.0000
"South America",Suriname,2020-11-03,,0.0000
"South America",Suriname,2020-11-04,,0.0000
"South America",Suriname,2020-11-05,,0.0000
"South America",Suriname,2020-11-06,,0.0000
"South America",Suriname,2020-11-07,,0.0000
"South America",Suriname,2020-11-08,,0.0000
"South America",Suriname,2020-11-09,,0.0000
"South America",Suriname,2020-11-10,,0.0000
"South America",Suriname,2020-11-11,,0.0000
"South America",Suriname,2020-11-12,,0.0000
"South America",Suriname,2020-11-13,,0.0000
"South America",Suriname,2020-11-14,,0.0000
"South America",Suriname,2020-11-15,,0.0000
"South America",Suriname,2020-11-16,,0.0000
"South America",Suriname,2020-11-17,,0.0000
"South America",Suriname,2020-11-18,,0.0000
"South America",Suriname,2020-11-19,,0.0000
"South America",Suriname,2020-11-20,,0.0000
"South America",Suriname,2020-11-21,,0.0000
"South America",Suriname,2020-11-22,,0.0000
"South America",Suriname,2020-11-23,,0.0000
"South America",Suriname,2020-11-24,,0.0000
"South America",Suriname,2020-11-25,,0.0000
"South America",Suriname,2020-11-26,,0.0000
"South America",Suriname,2020-11-27,,0.0000
"South America",Suriname,2020-11-28,,0.0000
"South America",Suriname,2020-11-29,,0.0000
"South America",Suriname,2020-11-30,,0.0000
"South America",Suriname,2020-12-01,,0.0000
"South America",Suriname,2020-12-02,,0.0000
"South America",Suriname,2020-12-03,,0.0000
"South America",Suriname,2020-12-04,,0.0000
"South America",Suriname,2020-12-05,,0.0000
"South America",Suriname,2020-12-06,,0.0000
"South America",Suriname,2020-12-07,,0.0000
"South America",Suriname,2020-12-08,,0.0000
"South America",Suriname,2020-12-09,,0.0000
"South America",Suriname,2020-12-10,,0.0000
"South America",Suriname,2020-12-11,,0.0000
"South America",Suriname,2020-12-12,,0.0000
"South America",Suriname,2020-12-13,,0.0000
"South America",Suriname,2020-12-14,,0.0000
"South America",Suriname,2020-12-15,,0.0000
"South America",Suriname,2020-12-16,,0.0000
"South America",Suriname,2020-12-17,,0.0000
"South America",Suriname,2020-12-18,,0.0000
"South America",Suriname,2020-12-19,,0.0000
"South America",Suriname,2020-12-20,,0.0000
"South America",Suriname,2020-12-21,,0.0000
"South America",Suriname,2020-12-22,,0.0000
"South America",Suriname,2020-12-23,,0.0000
"South America",Suriname,2020-12-24,,0.0000
"South America",Suriname,2020-12-25,,0.0000
"South America",Suriname,2020-12-26,,0.0000
"South America",Suriname,2020-12-27,,0.0000
"South America",Suriname,2020-12-28,,0.0000
"South America",Suriname,2020-12-29,,0.0000
"South America",Suriname,2020-12-30,,0.0000
"South America",Suriname,2020-12-31,,0.0000
"South America",Suriname,2021-01-01,,0.0000
"South America",Suriname,2021-01-02,,0.0000
"South America",Suriname,2021-01-03,,0.0000
"South America",Suriname,2021-01-04,,0.0000
"South America",Suriname,2021-01-05,,0.0000
"South America",Suriname,2021-01-06,,0.0000
"South America",Suriname,2021-01-07,,0.0000
"South America",Suriname,2021-01-08,,0.0000
"South America",Suriname,2021-01-09,,0.0000
"South America",Suriname,2021-01-10,,0.0000
"South America",Suriname,2021-01-11,,0.0000
"South America",Suriname,2021-01-12,,0.0000
"South America",Suriname,2021-01-13,,0.0000
"South America",Suriname,2021-01-14,,0.0000
"South America",Suriname,2021-01-15,,0.0000
"South America",Suriname,2021-01-16,,0.0000
"South America",Suriname,2021-01-17,,0.0000
"South America",Suriname,2021-01-18,,0.0000
"South America",Suriname,2021-01-19,,0.0000
"South America",Suriname,2021-01-20,,0.0000
"South America",Suriname,2021-01-21,,0.0000
"South America",Suriname,2021-01-22,,0.0000
"South America",Suriname,2021-01-23,,0.0000
"South America",Suriname,2021-01-24,,0.0000
"South America",Suriname,2021-01-25,,0.0000
"South America",Suriname,2021-01-26,,0.0000
"South America",Suriname,2021-01-27,,0.0000
"South America",Suriname,2021-01-28,,0.0000
"South America",Suriname,2021-01-29,,0.0000
"South America",Suriname,2021-01-30,,0.0000
"South America",Suriname,2021-01-31,,0.0000
"South America",Suriname,2021-02-01,,0.0000
"South America",Suriname,2021-02-02,,0.0000
"South America",Suriname,2021-02-03,,0.0000
"South America",Suriname,2021-02-04,,0.0000
"South America",Suriname,2021-02-05,,0.0000
"South America",Suriname,2021-02-06,,0.0000
"South America",Suriname,2021-02-07,,0.0000
"South America",Suriname,2021-02-08,,0.0000
"South America",Suriname,2021-02-09,,0.0000
"South America",Suriname,2021-02-10,,0.0000
"South America",Suriname,2021-02-11,,0.0000
"South America",Suriname,2021-02-12,,0.0000
"South America",Suriname,2021-02-13,,0.0000
"South America",Suriname,2021-02-14,,0.0000
"South America",Suriname,2021-02-15,,0.0000
"South America",Suriname,2021-02-16,,0.0000
"South America",Suriname,2021-02-17,,0.0000
"South America",Suriname,2021-02-18,,0.0000
"South America",Suriname,2021-02-19,,0.0000
"South America",Suriname,2021-02-20,,0.0000
"South America",Suriname,2021-02-21,,0.0000
"South America",Suriname,2021-02-22,,0.0000
"South America",Suriname,2021-02-23,,0.0000
"South America",Suriname,2021-02-24,,0.0000
"South America",Suriname,2021-02-25,,0.0000
"South America",Suriname,2021-02-26,,0.0000
"South America",Suriname,2021-02-27,,0.0000
"South America",Suriname,2021-02-28,,0.0000
"South America",Suriname,2021-03-01,,0.0000
"South America",Suriname,2021-03-02,,0.0000
"South America",Suriname,2021-03-03,,0.0000
"South America",Suriname,2021-03-04,,0.0000
"South America",Suriname,2021-03-05,,0.0000
"South America",Suriname,2021-03-06,,0.0000
"South America",Suriname,2021-03-07,,0.0000
"South America",Suriname,2021-03-08,,0.0000
"South America",Suriname,2021-03-09,,0.0000
"South America",Suriname,2021-03-10,,0.0000
"South America",Suriname,2021-03-11,,0.0000
"South America",Suriname,2021-03-12,,0.0000
"South America",Suriname,2021-03-13,,0.0000
"South America",Suriname,2021-03-14,,0.0000
"South America",Suriname,2021-03-15,,0.0000
"South America",Suriname,2021-03-16,,0.0000
"South America",Suriname,2021-03-17,,0.0000
"South America",Suriname,2021-03-18,,0.0000
"South America",Suriname,2021-03-19,,0.0000
"South America",Suriname,2021-03-20,2683,7.2124
"South America",Suriname,2021-03-21,,7.1930
"South America",Suriname,2021-03-22,,7.1738
"South America",Suriname,2021-03-23,967,9.7333
"South America",Suriname,2021-03-24,1282,13.1170
"South America",Suriname,2021-03-25,,13.0822
"South America",Suriname,2021-03-26,,13.0476
"South America",Suriname,2021-03-27,2394,19.3298
"South America",Suriname,2021-03-28,927,21.7184
"South America",Suriname,2021-03-29,,21.6614
"South America",Suriname,2021-03-30,,21.6047
"South America",Suriname,2021-03-31,1529,25.5405
"South America",Suriname,2021-04-01,,25.4740
"South America",Suriname,2021-04-02,,25.4078
"South America",Suriname,2021-04-03,,25.3420
"South America",Suriname,2021-04-04,,25.2765
"South America",Suriname,2021-04-05,,25.2113
"South America",Suriname,2021-04-06,,25.1465
"South America",Suriname,2021-04-07,,25.0821
"South America",Suriname,2021-04-08,,25.0179
"South America",Suriname,2021-04-09,,24.9541
"South America",Suriname,2021-04-10,,24.8906
"South America",Suriname,2021-04-11,,24.8274
"South America",Suriname,2021-04-12,,24.7646
"South America",Suriname,2021-04-13,602,26.2222
"South America",Suriname,2021-04-14,,26.1562
"South America",Suriname,2021-04-15,,26.0905
"South America",Suriname,2021-04-16,,26.0251
"South America",Suriname,2021-04-17,,25.9600
"South America",Suriname,2021-04-18,,25.8953
"South America",Suriname,2021-04-19,,25.8308
"South America",Suriname,2021-04-20,,25.7667
"South America",Suriname,2021-04-21,,25.7030
"South America",Suriname,2021-04-22,353,26.5111
"South America",Suriname,2021-04-23,,26.4458
"South America",Suriname,2021-04-24,,26.3808
"South America",Suriname,2021-04-25,,26.3162
"South America",Suriname,2021-04-26,,26.2518
"South America",Suriname,2021-04-27,,26.1878
"South America",Suriname,2021-04-28,1193,29.0268
"South America",Suriname,2021-04-29,,28.9563
"South America",Suriname,2021-04-30,,28.8862
"South America",Suriname,2021-05-01,,28.8164
"South America",Suriname,2021-05-02,,28.7470
"South America",Suriname,2021-05-03,,28.6779
"South America",Suriname,2021-05-04,,28.6091
"South America",Suriname,2021-05-05,,28.5407
"South America",Suriname,2021-05-06,,28.4726
"South America",Suriname,2021-05-07,,28.4048
"South America",Suriname,2021-05-08,1532,31.9762
"South America",Suriname,2021-05-09,,31.9005
"South America",Suriname,2021-05-10,,31.8251
"South America",Suriname,2021-05-11,,31.7500
"South America",Suriname,2021-05-12,,31.6753
"South America",Suriname,2021-05-13,,31.6009
"South America",Suriname,2021-05-14,,31.5269
"South America",Suriname,2021-05-15,,31.4533
"South America",Suriname,2021-05-16,,31.3800
"South America",Suriname,2021-05-17,,31.3070
"South America",Suriname,2021-05-18,,31.2343
"South America",Suriname,2021-05-19,,31.1620
"South America",Suriname,2021-05-20,7431,48.2517
"South America",Suriname,2021-05-21,3508,56.2235
"South America",Suriname,2021-05-22,,56.0943
"South America",Suriname,2021-05-23,,55.9656
"South America",Suriname,2021-05-24,,55.8375
"South America",Suriname,2021-05-25,,55.7100
"South America",Suriname,2021-05-26,2080,60.3212
"South America",Suriname,2021-05-27,,60.1841
"South America",Suriname,2021-05-28,,60.0476
"South America",Suriname,2021-05-29,2227,64.9502
"South America",Suriname,2021-05-30,,64.8036
"South America",Suriname,2021-05-31,,64.6577
"South America",Suriname,2021-06-01,,64.5124
"South America",Suriname,2021-06-02,2334,69.6009
"South America",Suriname,2021-06-03,2544,75.1365
"South America",Suriname,2021-06-04,,74.9688
"South America",Suriname,2021-06-05,,74.8018
"South America",Suriname,2021-06-06,5904,87.7556
"South America",Suriname,2021-06-07,5464,99.6763
"South America",Suriname,2021-06-08,2317,104.5819
"South America",Suriname,2021-06-09,1807,108.3400
"South America",Suriname,2021-06-10,,108.1013
"South America",Suriname,2021-06-11,,107.8637
"South America",Suriname,2021-06-12,,107.6272
"South America",Suriname,2021-06-13,9775,128.7812
"South America",Suriname,2021-06-14,7562,145.0109
"South America",Suriname,2021-06-15,2152,149.3834
"South America",Suriname,2021-06-16,9102,168.8457
"South America",Suriname,2021-06-17,,168.4794
"South America",Suriname,2021-06-18,,168.1147
"South America",Suriname,2021-06-19,,167.7516
"South America",Suriname,2021-06-20,,167.3901
"South America",Suriname,2021-06-21,1534,170.3290
"South America",Suriname,2021-06-22,,169.9635
"South America",Suriname,2021-06-23,,169.5996
"South America",Suriname,2021-06-24,2115,173.7564
"South America",Suriname,2021-06-25,2860,179.4840
"South America",Suriname,2021-06-26,,179.1021
"South America",Suriname,2021-06-27,,178.7219
"South America",Suriname,2021-06-28,1012,180.4873
"South America",Suriname,2021-06-29,,180.1057
"South America",Suriname,2021-06-30,,179.7257
"South America",Suriname,2021-07-01,1529,182.5663
"South America",Suriname,2021-07-02,1748,185.8550
"South America",Suriname,2021-07-03,,185.4654
"South America",Suriname,2021-07-04,,185.0774
"South America",Uruguay,2020-03-13,,0.0000
"South America",Uruguay,2020-03-14,,0.0000
"South America",Uruguay,2020-03-15,,0.0000
"South America",Uruguay,2020-03-16,,0.0000
"South America",Uruguay,2020-03-17,,0.0000
"South America",Uruguay,2020-03-18,,0.0000
"South America",Uruguay,2020-03-19,,0.0000
"South America",Uruguay,2020-03-20,,0.0000
"South America",Uruguay,2020-03-21,,0.0000
"South America",Uruguay,2020-03-22,,0.0000
"South America",Uruguay,2020-03-23,,0.0000
"South America",Uruguay,2020-03-24,,0.0000
"South America",Uruguay,2020-03-25,,0.0000
"South America",Uruguay,2020-03-26,,0.0000
"South America",Uruguay,2020-03-27,,0.0000
"South America",Uruguay,2020-03-28,,0.0000
"South America",Uruguay,2020-03-29,,0.0000
"South America",Uruguay,2020-03-30,,0.0000
"South America",Uruguay,2020-03-31,,0.0000
"South America",Uruguay,2020-04-01,,0.0000
"South America",Uruguay,2020-04-02,,0.0000
"South America",Uruguay,2020-04-03,,0.0000
"South America",Uruguay,2020-04-04,,0.0000
"South America",Uruguay,2020-04-05,,0.0000
"South America",Uruguay,2020-04-06,,0.0000
"South America",Uruguay,2020-04-07,,0.0000
"South America",Uruguay,2020-04-08,,0.0000
"South America",Uruguay,2020-04-09,,0.0000
"South America",Uruguay,2020-04-10,,0.0000
"South America",Uruguay,2020-04-11,,0.0000
"South America",Uruguay,2020-04-12,,0.0000
"South America",Uruguay,2020-04-13,,0.0000
"South America",Uruguay,2020-04-14,,0.0000
"South America",Uruguay,2020-04-15,,0.0000
"South America",Uruguay,2020-04-16,,0.0000
"South America",Uruguay,2020-04-17,,0.0000
"South America",Uruguay,2020-04-18,,0.0000
"South America",Uruguay,2020-04-19,,0.0000
"South America",Uruguay,2020-04-20,,0.0000
"South America",Uruguay,2020-04-21,,0.0000
"South America",Uruguay,2020-04-22,,0.0000
"South America",Uruguay,2020-04-23,,0.0000
"South America",Uruguay,2020-04-24,,0.0000
"South America",Uruguay,2020-04-25,,0.0000
"South America",Uruguay,2020-04-26,,0.0000
"South America",Uruguay,2020-04-27,,0.0000
"South America",Uruguay,2020-04-28,,0.0000
"South America",Uruguay,2020-04-29,,0.0000
"South America",Uruguay,2020-04-30,,0.0000
"South America",Uruguay,2020-05-01,,0.0000
"South America",Uruguay,2020-05-02,,0.0000
"South America",Uruguay,2020-05-03,,0.0000
"South America",Uruguay,2020-05-04,,0.0000
"South America",Uruguay,2020-05-05,,0.0000
"South America",Uruguay,2020-05-06,,0.0000
"South America",Uruguay,2020-05-07,,0.0000
"South America",Uruguay,2020-05-08,,0.0000
"South America",Uruguay,2020-05-09,,0.0000
"South America",Uruguay,2020-05-10,,0.0000
"South America",Uruguay,2020-05-11,,0.0000
"South America",Uruguay,2020-05-12,,0.0000
"South America",Uruguay,2020-05-13,,0.0000
"South America",Uruguay,2020-05-14,,0.0000
"South America",Uruguay,2020-05-15,,0.0000
"South America",Uruguay,2020-05-16,,0.0000
"South America",Uruguay,2020-05-17,,0.0000
"South America",Uruguay,2020-05-18,,0.0000
"South America",Uruguay,2020-05-19,,0.0000
"South America",Uruguay,2020-05-20,,0.0000
"South America",Uruguay,2020-05-21,,0.0000
"South America",Uruguay,2020-05-22,,0.0000
"South America",Uruguay,2020-05-23,,0.0000
"South America",Uruguay,2020-05-24,,0.0000
"South America",Uruguay,2020-05-25,,0.0000
"South America",Uruguay,2020-05-26,,0.0000
"South America",Uruguay,2020-05-27,,0.0000
"South America",Uruguay,2020-05-28,,0.0000
"South America",Uruguay,2020-05-29,,0.0000
"South America",Uruguay,2020-05-30,,0.0000
"South America",Uruguay,2020-05-31,,0.0000
"South America",Uruguay,2020-06-01,,0.0000
"South America",Uruguay,2020-06-02,,0.0000
"South America",Uruguay,2020-06-03,,0.0000
"South America",Uruguay,2020-06-04,,0.0000
"South America",Uruguay,2020-06-05,,0.0000
"South America",Uruguay,2020-06-06,,0.0000
"South America",Uruguay,2020-06-07,,0.0000
"South America",Uruguay,2020-06-08,,0.0000
"South America",Uruguay,2020-06-09,,0.0000
"South America",Uruguay,2020-06-10,,0.0000
"South America",Uruguay,2020-06-11,,0.0000
"South America",Uruguay,2020-06-12,,0.0000
"South America",Uruguay,2020-06-13,,0.0000
"South America",Uruguay,2020-06-14,,0.0000
"South America",Uruguay,2020-06-15,,0.0000
"South America",Uruguay,2020-06-16,,0.0000
"South America",Uruguay,2020-06-17,,0.0000
"South America",Uruguay,2020-06-18,,0.0000
"South America",Uruguay,2020-06-19,,0.0000
"South America",Uruguay,2020-06-20,,0.0000
"South America",Uruguay,2020-06-21,,0.0000
"South America",Uruguay,2020-06-22,,0.0000
"South America",Uruguay,2020-06-23,,0.0000
"South America",Uruguay,2020-06-24,,0.0000
"South America",Uruguay,2020-06-25,,0.0000
"South America",Uruguay,2020-06-26,,0.0000
"South America",Uruguay,2020-06-27,,0.0000
"South America",Uruguay,2020-06-28,,0.0000
"South America",Uruguay,2020-06-29,,0.0000
"South America",Uruguay,2020-06-30,,0.0000
"South America",Uruguay,2020-07-01,,0.0000
"South America",Uruguay,2020-07-02,,0.0000
"South America",Uruguay,2020-07-03,,0.0000
"South America",Uruguay,2020-07-04,,0.0000
"South America",Uruguay,2020-07-05,,0.0000
"South America",Uruguay,2020-07-06,,0.0000
"South America",Uruguay,2020-07-07,,0.0000
"South America",Uruguay,2020-07-08,,0.0000
"South America",Uruguay,2020-07-09,,0.0000
"South America",Uruguay,2020-07-10,,0.0000
"South America",Uruguay,2020-07-11,,0.0000
"South America",Uruguay,2020-07-12,,0.0000
"South America",Uruguay,2020-07-13,,0.0000
"South America",Uruguay,2020-07-14,,0.0000
"South America",Uruguay,2020-07-15,,0.0000
"South America",Uruguay,2020-07-16,,0.0000
"South America",Uruguay,2020-07-17,,0.0000
"South America",Uruguay,2020-07-18,,0.0000
"South America",Uruguay,2020-07-19,,0.0000
"South America",Uruguay,2020-07-20,,0.0000
"South America",Uruguay,2020-07-21,,0.0000
"South America",Uruguay,2020-07-22,,0.0000
"South America",Uruguay,2020-07-23,,0.0000
"South America",Uruguay,2020-07-24,,0.0000
"South America",Uruguay,2020-07-25,,0.0000
"South America",Uruguay,2020-07-26,,0.0000
"South America",Uruguay,2020-07-27,,0.0000
"South America",Uruguay,2020-07-28,,0.0000
"South America",Uruguay,2020-07-29,,0.0000
"South America",Uruguay,2020-07-30,,0.0000
"South America",Uruguay,2020-07-31,,0.0000
"South America",Uruguay,2020-08-01,,0.0000
"South America",Uruguay,2020-08-02,,0.0000
"South America",Uruguay,2020-08-03,,0.0000
"South America",Uruguay,2020-08-04,,0.0000
"South America",Uruguay,2020-08-05,,0.0000
"South America",Uruguay,2020-08-06,,0.0000
"South America",Uruguay,2020-08-07,,0.0000
"South America",Uruguay,2020-08-08,,0.0000
"South America",Uruguay,2020-08-09,,0.0000
"South America",Uruguay,2020-08-10,,0.0000
"South America",Uruguay,2020-08-11,,0.0000
"South America",Uruguay,2020-08-12,,0.0000
"South America",Uruguay,2020-08-13,,0.0000
"South America",Uruguay,2020-08-14,,0.0000
"South America",Uruguay,2020-08-15,,0.0000
"South America",Uruguay,2020-08-16,,0.0000
"South America",Uruguay,2020-08-17,,0.0000
"South America",Uruguay,2020-08-18,,0.0000
"South America",Uruguay,2020-08-19,,0.0000
"South America",Uruguay,2020-08-20,,0.0000
"South America",Uruguay,2020-08-21,,0.0000
"South America",Uruguay,2020-08-22,,0.0000
"South America",Uruguay,2020-08-23,,0.0000
"South America",Uruguay,2020-08-24,,0.0000
"South America",Uruguay,2020-08-25,,0.0000
"South America",Uruguay,2020-08-26,,0.0000
"South America",Uruguay,2020-08-27,,0.0000
"South America",Uruguay,2020-08-28,,0.0000
"South America",Uruguay,2020-08-29,,0.0000
"South America",Uruguay,2020-08-30,,0.0000
"South America",Uruguay,2020-08-31,,0.0000
"South America",Uruguay,2020-09-01,,0.0000
"South America",Uruguay,2020-09-02,,0.0000
"South America",Uruguay,2020-09-03,,0.0000
"South America",Uruguay,2020-09-04,,0.0000
"South America",Uruguay,2020-09-05,,0.0000
"South America",Uruguay,2020-09-06,,0.0000
"South America",Uruguay,2020-09-07,,0.0000
"South America",Uruguay,2020-09-08,,0.0000
"South America",Uruguay,2020-09-09,,0.0000
"South America",Uruguay,2020-09-10,,0.0000
"South America",Uruguay,2020-09-11,,0.0000
"South America",Uruguay,2020-09-12,,0.0000
"South America",Uruguay,2020-09-13,,0.0000
"South America",Uruguay,2020-09-14,,0.0000
"South America",Uruguay,2020-09-15,,0.0000
"South America",Uruguay,2020-09-16,,0.0000
"South America",Uruguay,2020-09-17,,0.0000
"South America",Uruguay,2020-09-18,,0.0000
"South America",Uruguay,2020-09-19,,0.0000
"South America",Uruguay,2020-09-20,,0.0000
"South America",Uruguay,2020-09-21,,0.0000
"South America",Uruguay,2020-09-22,,0.0000
"South America",Uruguay,2020-09-23,,0.0000
"South America",Uruguay,2020-09-24,,0.0000
"South America",Uruguay,2020-09-25,,0.0000
"South America",Uruguay,2020-09-26,,0.0000
"South America",Uruguay,2020-09-27,,0.0000
"South America",Uruguay,2020-09-28,,0.0000
"South America",Uruguay,2020-09-29,,0.0000
"South America",Uruguay,2020-09-30,,0.0000
"South America",Uruguay,2020-10-01,,0.0000
"South America",Uruguay,2020-10-02,,0.0000
"South America",Uruguay,2020-10-03,,0.0000
"South America",Uruguay,2020-10-04,,0.0000
"South America",Uruguay,2020-10-05,,0.0000
"South America",Uruguay,2020-10-06,,0.0000
"South America",Uruguay,2020-10-07,,0.0000
"South America",Uruguay,2020-10-08,,0.0000
"South America",Uruguay,2020-10-09,,0.0000
"South America",Uruguay,2020-10-10,,0.0000
"South America",Uruguay,2020-10-11,,0.0000
"South America",Uruguay,2020-10-12,,0.0000
"South America",Uruguay,2020-10-13,,0.0000
"South America",Uruguay,2020-10-14,,0.0000
"South America",Uruguay,2020-10-15,,0.0000
"South America",Uruguay,2020-10-16,,0.0000
"South America",Uruguay,2020-10-17,,0.0000
"South America",Uruguay,2020-10-18,,0.0000
"South America",Uruguay,2020-10-19,,0.0000
"South America",Uruguay,2020-10-20,,0.0000
"South America",Uruguay,2020-10-21,,0.0000
"South America",Uruguay,2020-10-22,,0.0000
"South America",Uruguay,2020-10-23,,0.0000
"South America",Uruguay,2020-10-24,,0.0000
"South America",Uruguay,2020-10-25,,0.0000
"South America",Uruguay,2020-10-26,,0.0000
"South America",Uruguay,2020-10-27,,0.0000
"South America",Uruguay,2020-10-28,,0.0000
"South America",Uruguay,2020-10-29,,0.0000
"South America",Uruguay,2020-10-30,,0.0000
"South America",Uruguay,2020-10-31,,0.0000
"South America",Uruguay,2020-11-01,,0.0000
"South America",Uruguay,2020-11-02,,0.0000
"South America",Uruguay,2020-11-03,,0.0000
"South America",Uruguay,2020-11-04,,0.0000
"South America",Uruguay,2020-11-05,,0.0000
"South America",Uruguay,2020-11-06,,0.0000
"South America",Uruguay,2020-11-07,,0.0000
"South America",Uruguay,2020-11-08,,0.0000
"South America",Uruguay,2020-11-09,,0.0000
"South America",Uruguay,2020-11-10,,0.0000
"South America",Uruguay,2020-11-11,,0.0000
"South America",Uruguay,2020-11-12,,0.0000
"South America",Uruguay,2020-11-13,,0.0000
"South America",Uruguay,2020-11-14,,0.0000
"South America",Uruguay,2020-11-15,,0.0000
"South America",Uruguay,2020-11-16,,0.0000
"South America",Uruguay,2020-11-17,,0.0000
"South America",Uruguay,2020-11-18,,0.0000
"South America",Uruguay,2020-11-19,,0.0000
"South America",Uruguay,2020-11-20,,0.0000
"South America",Uruguay,2020-11-21,,0.0000
"South America",Uruguay,2020-11-22,,0.0000
"South America",Uruguay,2020-11-23,,0.0000
"South America",Uruguay,2020-11-24,,0.0000
"South America",Uruguay,2020-11-25,,0.0000
"South America",Uruguay,2020-11-26,,0.0000
"South America",Uruguay,2020-11-27,,0.0000
"South America",Uruguay,2020-11-28,,0.0000
"South America",Uruguay,2020-11-29,,0.0000
"South America",Uruguay,2020-11-30,,0.0000
"South America",Uruguay,2020-12-01,,0.0000
"South America",Uruguay,2020-12-02,,0.0000
"South America",Uruguay,2020-12-03,,0.0000
"South America",Uruguay,2020-12-04,,0.0000
"South America",Uruguay,2020-12-05,,0.0000
"South America",Uruguay,2020-12-06,,0.0000
"South America",Uruguay,2020-12-07,,0.0000
"South America",Uruguay,2020-12-08,,0.0000
"South America",Uruguay,2020-12-09,,0.0000
"South America",Uruguay,2020-12-10,,0.0000
"South America",Uruguay,2020-12-11,,0.0000
"South America",Uruguay,2020-12-12,,0.0000
"South America",Uruguay,2020-12-13,,0.0000
"South America",Uruguay,2020-12-14,,0.0000
"South America",Uruguay,2020-12-15,,0.0000
"South America",Uruguay,2020-12-16,,0.0000
"South America",Uruguay,2020-12-17,,0.0000
"South America",Uruguay,2020-12-18,,0.0000
"South America",Uruguay,2020-12-19,,0.0000
"South America",Uruguay,2020-12-20,,0.0000
"South America",Uruguay,2020-12-21,,0.0000
"South America",Uruguay,2020-12-22,,0.0000
"South America",Uruguay,2020-12-23,,0.0000
"South America",Uruguay,2020-12-24,,0.0000
"South America",Uruguay,2020-12-25,,0.0000
"South America",Uruguay,2020-12-26,,0.0000
"South America",Uruguay,2020-12-27,,0.0000
"South America",Uruguay,2020-12-28,,0.0000
"South America",Uruguay,2020-12-29,,0.0000
"South America",Uruguay,2020-12-30,,0.0000
"South America",Uruguay,2020-12-31,,0.0000
"South America",Uruguay,2021-01-01,,0.0000
"South America",Uruguay,2021-01-02,,0.0000
"South America",Uruguay,2021-01-03,,0.0000
"South America",Uruguay,2021-01-04,,0.0000
"South America",Uruguay,2021-01-05,,0.0000
"South America",Uruguay,2021-01-06,,0.0000
